2023-10-08 17:15:15.726 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202009A384') where user_id='jx0749489889618515172367';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A005') where user_id='jx0749477978985320544062';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B027') where user_id='jx0749478873928002079082';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B024') where user_id='jx0749479131926040166417';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C010') where user_id='jx0749479655845442061457';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A004') where user_id='jx0749477251741159468411';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C204') where user_id='jx0749471913538539035350';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A012') where user_id='jx0749472642699765451572';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B001') where user_id='jx0749474797690043529815';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C111') where user_id='jx0749475792289598268194';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C102') where user_id='jx0749470936304782166506';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C101') where user_id='jx0749478835052854882920';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A002') where user_id='jx0749479765591769661127';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A001') where user_id='jx0749470001386539539496';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C205') where user_id='jx0749473777062571747107';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C103') where user_id='jx0749478274342367217628';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C002') where user_id='jx0749478441156536551680';
2023-10-08 17:15:15.729 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C006') where user_id='jx0749470124714592344766';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-674-1402') where user_id='jx0749471583407100311877';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C207') where user_id='jx0749472311476479942371';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-288-1411') where user_id='jx0749472325443422035692';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C018') where user_id='jx0749472992191795623250';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C009') where user_id='jx0749474041518835968894';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-880-1417') where user_id='jx0749475405720469350419';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-585-1401') where user_id='jx0749475859893685088031';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B003') where user_id='jx0749477371840838002627';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C106') where user_id='jx0749477686120453892102';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A007') where user_id='jx0749478555648462417169';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A006') where user_id='jx0749476335078355121760';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C108') where user_id='jx0749474691114636430615';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C212') where user_id='jx0749475363231715336323';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A009') where user_id='jx0749478290403045028213';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B020') where user_id='jx0749479393212382468465';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B017') where user_id='jx0749471674023328769421';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C012') where user_id='jx0749472298128883980204';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B025') where user_id='jx0749472687433413872450';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B019') where user_id='jx0749472824051595730728';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C208') where user_id='jx0749473036759312010885';
2023-10-08 17:15:15.730 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B021') where user_id='jx0749473054598405324560';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B022') where user_id='jx0749473498487858950740';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C210') where user_id='jx0749473677375957691574';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C107') where user_id='jx0749473887693232708382';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-706-3587') where user_id='jx0749474483552433332059';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C013') where user_id='jx0749475095718902845361';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A008') where user_id='jx0749475541642689830656';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C008') where user_id='jx0749475798242812877872';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-471-130') where user_id='jx0749476176018318581240';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C209') where user_id='jx0749476895167508725750';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B016') where user_id='jx0749478049314151643925';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-155-1429') where user_id='jx0749478904659498078837';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C009') where user_id='jx0749479044210713576949';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B018') where user_id='jx0749479362643981823960';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A003') where user_id='jx0749475533791567706225';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C203') where user_id='jx0749478064466452213869';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C104') where user_id='jx0749478785790037636650';
2023-10-08 17:15:15.731 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A011') where user_id='jx0749470601514688894481';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C015') where user_id='jx0749470713569340957614';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C214') where user_id='jx0749471721857187349316';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C003') where user_id='jx0749472952373437963663';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B009') where user_id='jx0749475125245592187443';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C110') where user_id='jx0749476477366530448772';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C213') where user_id='jx0749471578469232914523';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B014') where user_id='jx0749472362552650273937';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C109') where user_id='jx0749474141966897806528';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008C014') where user_id='jx0749476135526998240294';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008B013') where user_id='jx0749476315468122617907';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='FL202008A010') where user_id='jx0749477642900747060427';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-472-601') where user_id='jx0749471064936664900300';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-824-2163') where user_id='jx0749473497344243776939';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-049-2185') where user_id='jx0749473822742003970821';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-713-620') where user_id='jx0749476266450615122647';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-053-605') where user_id='jx0749477379619547650558';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-222-603') where user_id='jx0749478991435233324113';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-509-596') where user_id='jx0749479255343168066286';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00106') where user_id='jx0749472106895673774602';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00120') where user_id='jx0749472420741582903738';
2023-10-08 17:15:15.732 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00119') where user_id='jx0749472422718879377789';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-431-619') where user_id='jx0749475857825817979125';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-365-2175') where user_id='jx0749479918073974534732';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-667-2109') where user_id='jx0749472403066425002355';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00103') where user_id='jx0749477171139858463372';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-178-2159') where user_id='jx0749478675268553774593';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-032-604') where user_id='jx0749478725152807110149';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00082') where user_id='jx0749478499963763421848';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00030') where user_id='jx0749479386578923761890';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-647-575') where user_id='jx0749472458264000535201';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-267-580') where user_id='jx0749472554609515802941';
2023-10-08 17:15:15.733 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-351-180') where user_id='jx0749472839071312848580';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-647-585') where user_id='jx0749472892811543035006';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-224-2197') where user_id='jx0749473239301122426733';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00031') where user_id='jx0749473721211314774927';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-360-1419') where user_id='jx0749474547809507122999';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-759-2111') where user_id='jx0749475855620560718782';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00083') where user_id='jx0749476211035920286281';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-938-2188') where user_id='jx0749477126272145882616';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-353-2105') where user_id='jx0749479610037206755836';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-506-2189') where user_id='jx0749479613198749497100';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-727-594') where user_id='jx0749470079492025782151';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-254-2110') where user_id='jx0749473857246485004250';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00113') where user_id='jx0749476114481987306597';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-890-602') where user_id='jx0749476749741461054926';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00122') where user_id='jx0749477816656108519265';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00110') where user_id='jx0749478009637747351922';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-624-2168') where user_id='jx0749478820983187241457';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00111') where user_id='jx0749479647051040296817';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-233-618') where user_id='jx0749479687754284415400';
2023-10-08 17:15:15.734 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-384-2190') where user_id='jx0749472732266004740807';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-702-587') where user_id='jx0749474682887563719678';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00126') where user_id='jx0749475033804606913438';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-888-2202') where user_id='jx0749475047389278245896';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-518-2116') where user_id='jx0749475908957046956581';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-632-2199') where user_id='jx0749476609043441957878';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00105') where user_id='jx0749477718269810523404';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-811-2161') where user_id='jx0749478339236577030101';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-128-2198') where user_id='jx0749478361607030316401';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-055-2106') where user_id='jx0749470517187313946935';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-196-2172') where user_id='jx0749470861494181750957';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-859-2165') where user_id='jx0749471247492632355981';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='N000004-052-553') where user_id='jx0749471510035914642984';
2023-10-08 17:15:15.735 DEBUG 4728 --- [main] m.e.service.impl.SqlServiceImpl          : 记录：update sys_user set community_name=(select community_name from base_village where village_id='royto202023F00081') where user_id='jx0749471698700387192123';
